im,lm,tp,tm,ct
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Shadow
38.0,0.5,0.5,0.5,Texture
38.0,0.5,0.5,0.5,Texture
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Occlusion
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Shadow
39.0,0.5,0.5,0.75,Texture
39.0,0.5,0.5,0.75,Texture
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Occlusion
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
40.0,0.5,0.5,1.0,Shadow
41.0,0.5,0.75,0.0,Occlusion
41.0,0.5,0.75,0.0,Occlusion
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Shadow
41.0,0.5,0.75,0.0,Texture
41.0,0.5,0.75,0.0,Texture
41.0,0.5,0.75,0.0,Texture
41.0,0.5,0.75,0.0,Texture
41.0,0.5,0.75,0.0,Texture
42.0,0.5,0.75,0.5,Occlusion
42.0,0.5,0.75,0.5,Occlusion
42.0,0.5,0.75,0.5,Occlusion
42.0,0.5,0.75,0.5,Occlusion
42.0,0.5,0.75,0.5,Occlusion
42.0,0.5,0.75,0.5,Occlusion
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Shadow
42.0,0.5,0.75,0.5,Texture
42.0,0.5,0.75,0.5,Texture
42.0,0.5,0.75,0.5,Texture
43.0,0.5,0.75,0.75,Occlusion
43.0,0.5,0.75,0.75,Occlusion
43.0,0.5,0.75,0.75,Occlusion
43.0,0.5,0.75,0.75,Occlusion
43.0,0.5,0.75,0.75,Occlusion
43.0,0.5,0.75,0.75,Occlusion
43.0,0.5,0.75,0.75,Occlusion
43.0,0.5,0.75,0.75,Occlusion
43.0,0.5,0.75,0.75,Occlusion
43.0,0.5,0.75,0.75,Occlusion
43.0,0.5,0.75,0.75,Occlusion
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Shadow
43.0,0.5,0.75,0.75,Texture
43.0,0.5,0.75,0.75,Texture
43.0,0.5,0.75,0.75,Texture
44.0,0.5,0.75,1.0,Occlusion
44.0,0.5,0.75,1.0,Occlusion
44.0,0.5,0.75,1.0,Occlusion
44.0,0.5,0.75,1.0,Occlusion
44.0,0.5,0.75,1.0,Occlusion
44.0,0.5,0.75,1.0,Occlusion
44.0,0.5,0.75,1.0,Occlusion
44.0,0.5,0.75,1.0,Occlusion
44.0,0.5,0.75,1.0,Occlusion
44.0,0.5,0.75,1.0,Occlusion
44.0,0.5,0.75,1.0,Occlusion
44.0,0.5,0.75,1.0,Occlusion
44.0,0.5,0.75,1.0,Occlusion
44.0,0.5,0.75,1.0,Occlusion
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Shadow
44.0,0.5,0.75,1.0,Texture
44.0,0.5,0.75,1.0,Texture
44.0,0.5,0.75,1.0,Texture
44.0,0.5,0.75,1.0,Texture
44.0,0.5,0.75,1.0,Texture
45.0,0.5,1.0,0.0,Occlusion
45.0,0.5,1.0,0.0,Occlusion
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Shadow
45.0,0.5,1.0,0.0,Texture
45.0,0.5,1.0,0.0,Texture
45.0,0.5,1.0,0.0,Texture
45.0,0.5,1.0,0.0,Texture
45.0,0.5,1.0,0.0,Texture
45.0,0.5,1.0,0.0,Texture
45.0,0.5,1.0,0.0,Texture
45.0,0.5,1.0,0.0,Texture
45.0,0.5,1.0,0.0,Texture
46.0,0.5,1.0,0.5,Occlusion
46.0,0.5,1.0,0.5,Occlusion
46.0,0.5,1.0,0.5,Occlusion
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Shadow
46.0,0.5,1.0,0.5,Texture
46.0,0.5,1.0,0.5,Texture
46.0,0.5,1.0,0.5,Texture
46.0,0.5,1.0,0.5,Texture
46.0,0.5,1.0,0.5,Texture
46.0,0.5,1.0,0.5,Texture
47.0,0.5,1.0,0.75,Occlusion
47.0,0.5,1.0,0.75,Occlusion
47.0,0.5,1.0,0.75,Occlusion
47.0,0.5,1.0,0.75,Occlusion
47.0,0.5,1.0,0.75,Occlusion
47.0,0.5,1.0,0.75,Occlusion
47.0,0.5,1.0,0.75,Occlusion
47.0,0.5,1.0,0.75,Occlusion
47.0,0.5,1.0,0.75,Occlusion
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Shadow
47.0,0.5,1.0,0.75,Texture
47.0,0.5,1.0,0.75,Texture
47.0,0.5,1.0,0.75,Texture
47.0,0.5,1.0,0.75,Texture
47.0,0.5,1.0,0.75,Texture
47.0,0.5,1.0,0.75,Texture
47.0,0.5,1.0,0.75,Texture
47.0,0.5,1.0,0.75,Texture
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Occlusion
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
48.0,0.5,1.0,1.0,Shadow
